scenario,fy,fx,drop_v
idle,3,60,0.00074957
idle,3,61,0.00075216
idle,3,62,0.00075637
idle,3,63,0.00076216
idle,3,64,0.00076991
idle,3,65,0.00078006
idle,3,66,0.00079211
idle,3,67,0.00080608
idle,3,68,0.00082212
idle,3,69,0.00083984
idle,3,70,0.00085829
idle,3,71,0.00087793
idle,3,72,0.00089803
idle,3,73,0.00091851
idle,3,74,0.00093884
idle,3,75,0.00095879
idle,3,76,0.00097852
idle,3,77,0.00099755
idle,3,78,0.00101548
idle,3,79,0.0010329
idle,3,80,0.00104982
idle,3,81,0.00106613
idle,3,82,0.00108121
idle,3,83,0.00109526
idle,3,84,0.00110864
idle,3,85,0.00112072
idle,3,86,0.00113178
idle,3,87,0.00114204
idle,3,88,0.00115121
idle,3,89,0.00115916
idle,3,90,0.00116613
idle,3,91,0.00117181
idle,3,92,0.00117629
idle,3,93,0.00117966
idle,3,94,0.00118185
idle,3,95,0.00118303
idle,4,0,0.00041611
idle,4,1,0.00041576
idle,4,2,0.00041481
idle,4,3,0.00041354
idle,4,4,0.00041194
idle,4,5,0.00041006
idle,4,6,0.00040798
idle,4,7,0.00040585
idle,4,8,0.0004038
idle,4,9,0.00040226
idle,4,10,0.00040122
idle,4,11,0.00040079
idle,4,12,0.00040154
idle,4,13,0.00040349
idle,4,14,0.00040654
idle,4,15,0.00041074
idle,4,16,0.00041606
idle,4,17,0.00042244
idle,4,18,0.00042912
idle,4,19,0.00043607
idle,4,20,0.00044338
idle,4,21,0.00045079
idle,4,22,0.00045798
idle,4,23,0.00046479
idle,4,24,0.00047147
idle,4,25,0.00047774
idle,4,26,0.00048376
idle,4,27,0.00048957
idle,4,28,0.00049508
idle,4,29,0.00050037
idle,4,30,0.00050553
idle,4,31,0.00051065
idle,4,32,0.00051574
idle,4,33,0.00052117
idle,4,34,0.00052714
idle,4,35,0.0005339
idle,4,36,0.0005415
idle,4,37,0.00055115
idle,4,38,0.00056221
idle,4,39,0.00057524
idle,4,40,0.00058915
idle,4,41,0.00060321
idle,4,42,0.00061817
idle,4,43,0.00063297
idle,4,44,0.0006477
idle,4,45,0.00066239
idle,4,46,0.00067629
idle,4,47,0.00068926
idle,4,48,0.00070119
idle,4,49,0.00071159
idle,4,50,0.00072089
idle,4,51,0.00072849
idle,4,52,0.00073448
idle,4,53,0.00073835
idle,4,54,0.00074086
idle,4,55,0.00074214
idle,4,56,0.00074198
idle,4,57,0.00074187
idle,4,58,0.00074199
idle,4,59,0.00074225
idle,4,60,0.00074317
idle,4,61,0.00074486
idle,4,62,0.00074788
idle,4,63,0.0007529
idle,4,64,0.00076008
idle,4,65,0.00076981
idle,4,66,0.00078212
idle,4,67,0.0007969
idle,4,68,0.00081378
idle,4,69,0.00083245
idle,4,70,0.00085208
idle,4,71,0.00087266
idle,4,72,0.00089397
idle,4,73,0.00091559
idle,4,74,0.00093698
idle,4,75,0.00095785
idle,4,76,0.00097801
idle,4,77,0.0009971
idle,4,78,0.00101582
idle,4,79,0.0010338
idle,4,80,0.00105085
idle,4,81,0.00106724
idle,4,82,0.00108254
idle,4,83,0.0010969
idle,4,84,0.00111036
idle,4,85,0.00112266
idle,4,86,0.00113381
idle,4,87,0.00114409
idle,4,88,0.00115309
idle,4,89,0.00116111
idle,4,90,0.00116812
idle,4,91,0.00117378
idle,4,92,0.00117836
idle,4,93,0.0011818
idle,4,94,0.00118397
idle,4,95,0.00118507
idle,5,0,0.00041594
idle,5,1,0.00041541
idle,5,2,0.00041432
idle,5,3,0.0004126
idle,5,4,0.00041057
idle,5,5,0.00040817
idle,5,6,0.00040553
idle,5,7,0.00040268
idle,5,8,0.00039991
idle,5,9,0.00039751
idle,5,10,0.0003957
idle,5,11,0.00039479
idle,5,12,0.00039495
idle,5,13,0.00039678
idle,5,14,0.00040005
idle,5,15,0.00040468
idle,5,16,0.00041061
idle,5,17,0.00041772
idle,5,18,0.00042526
idle,5,19,0.00043286
idle,5,20,0.00044084
idle,5,21,0.00044875
idle,5,22,0.00045619
idle,5,23,0.00046341
idle,5,24,0.00047027
idle,5,25,0.0004766
idle,5,26,0.00048262
idle,5,27,0.00048835
idle,5,28,0.00049356
idle,5,29,0.00049832
idle,5,30,0.00050284
idle,5,31,0.00050725
idle,5,32,0.00051156
idle,5,33,0.00051589
idle,5,34,0.00052073
idle,5,35,0.00052642
idle,5,36,0.00053297
idle,5,37,0.00054137
idle,5,38,0.00055213
idle,5,39,0.00056497
idle,5,40,0.00057889
idle,5,41,0.00059369
idle,5,42,0.00061005
idle,5,43,0.00062624
idle,5,44,0.00064185
idle,5,45,0.00065725
idle,5,46,0.00067227
idle,5,47,0.00068579
idle,5,48,0.00069831
idle,5,49,0.00070938
idle,5,50,0.00071919
idle,5,51,0.00072693
idle,5,52,0.00073296
idle,5,53,0.00073697
idle,5,54,0.00073904
idle,5,55,0.00073962
idle,5,56,0.00073869
idle,5,57,0.00073762
idle,5,58,0.00073651
idle,5,59,0.00073555
idle,5,60,0.00073492
idle,5,61,0.00073511
idle,5,62,0.00073657
idle,5,63,0.00074021
idle,5,64,0.00074671
idle,5,65,0.00075635
idle,5,66,0.00076908
idle,5,67,0.00078449
idle,5,68,0.00080281
idle,5,69,0.000823
idle,5,70,0.00084447
idle,5,71,0.00086688
idle,5,72,0.00088965
idle,5,73,0.00091214
idle,5,74,0.00093474
idle,5,75,0.0009566
idle,5,76,0.00097752
idle,5,77,0.00099731
idle,5,78,0.00101641
idle,5,79,0.00103465
idle,5,80,0.00105219
idle,5,81,0.00106897
idle,5,82,0.00108468
idle,5,83,0.00109909
idle,5,84,0.00111249
idle,5,85,0.0011251
idle,5,86,0.00113647
idle,5,87,0.00114653
idle,5,88,0.00115546
idle,5,89,0.00116375
idle,5,90,0.00117076
idle,5,91,0.00117647
idle,5,92,0.00118101
idle,5,93,0.00118447
idle,5,94,0.00118662
idle,5,95,0.00118773
idle,6,0,0.00041572
idle,6,1,0.00041503
idle,6,2,0.00041381
idle,6,3,0.00041176
idle,6,4,0.00040917
idle,6,5,0.00040608
idle,6,6,0.00040276
idle,6,7,0.0003991
idle,6,8,0.00039534
idle,6,9,0.00039182
idle,6,10,0.00038881
idle,6,11,0.00038682
idle,6,12,0.0003863
idle,6,13,0.00038779
idle,6,14,0.00039143
idle,6,15,0.0003969
idle,6,16,0.00040375
idle,6,17,0.00041186
idle,6,18,0.0004205
idle,6,19,0.00042907
idle,6,20,0.00043791
idle,6,21,0.0004465
idle,6,22,0.00045441
idle,6,23,0.00046195
idle,6,24,0.00046904
idle,6,25,0.00047556
idle,6,26,0.00048149
idle,6,27,0.00048705
idle,6,28,0.00049204
idle,6,29,0.00049626
idle,6,30,0.00050002
idle,6,31,0.00050346
idle,6,32,0.00050674
idle,6,33,0.00050981
idle,6,34,0.00051303
idle,6,35,0.00051709
idle,6,36,0.00052245
idle,6,37,0.00052943
idle,6,38,0.00053917
idle,6,39,0.00055152
idle,6,40,0.00056632
idle,6,41,0.00058212
idle,6,42,0.00059953
idle,6,43,0.00061739
idle,6,44,0.00063486
idle,6,45,0.00065138
idle,6,46,0.00066751
idle,6,47,0.00068201
idle,6,48,0.00069549
idle,6,49,0.00070731
idle,6,50,0.00071707
idle,6,51,0.00072503
idle,6,52,0.00073106
idle,6,53,0.0007351
idle,6,54,0.00073687
idle,6,55,0.00073664
idle,6,56,0.00073486
idle,6,57,0.00073274
idle,6,58,0.00073021
idle,6,59,0.00072761
idle,6,60,0.00072506
idle,6,61,0.00072324
idle,6,62,0.00072284
idle,6,63,0.00072447
idle,6,64,0.0007297
idle,6,65,0.00073874
idle,6,66,0.00075192
idle,6,67,0.00076895
idle,6,68,0.00078902
idle,6,69,0.00081136
idle,6,70,0.00083514
idle,6,71,0.00085989
idle,6,72,0.00088475
idle,6,73,0.00090886
idle,6,74,0.00093239
idle,6,75,0.00095513
idle,6,76,0.00097687
idle,6,77,0.00099779
idle,6,78,0.00101739
idle,6,79,0.00103603
idle,6,80,0.00105395
idle,6,81,0.00107129
idle,6,82,0.00108722
idle,6,83,0.00110174
idle,6,84,0.00111526
idle,6,85,0.00112799
idle,6,86,0.00113937
idle,6,87,0.00114958
idle,6,88,0.00115872
idle,6,89,0.00116676
idle,6,90,0.00117379
idle,6,91,0.00117949
idle,6,92,0.00118405
idle,6,93,0.00118755
idle,6,94,0.0011899
idle,6,95,0.001191
idle,7,0,0.00041574
idle,7,1,0.00041486
idle,7,2,0.00041343
idle,7,3,0.00041115
idle,7,4,0.00040789
idle,7,5,0.00040402
idle,7,6,0.0003998
idle,7,7,0.00039507
idle,7,8,0.00039004
idle,7,9,0.00038504
idle,7,10,0.0003804
idle,7,11,0.000377
idle,7,12,0.00037547
idle,7,13,0.00037657
idle,7,14,0.00038052
idle,7,15,0.00038708
idle,7,16,0.00039539
idle,7,17,0.00040491
idle,7,18,0.00041504
idle,7,19,0.00042502
idle,7,20,0.00043478
idle,7,21,0.00044406
idle,7,22,0.00045262
idle,7,23,0.00046067
idle,7,24,0.00046812
idle,7,25,0.00047478
idle,7,26,0.00048058
idle,7,27,0.00048581
idle,7,28,0.00049034
idle,7,29,0.00049411
idle,7,30,0.0004971
idle,7,31,0.00049949
idle,7,32,0.00050146
idle,7,33,0.00050306
idle,7,34,0.00050451
idle,7,35,0.00050641
idle,7,36,0.00050958
idle,7,37,0.00051466
idle,7,38,0.00052284
idle,7,39,0.00053479
idle,7,40,0.00055003
idle,7,41,0.00056779
idle,7,42,0.00058716
idle,7,43,0.00060719
idle,7,44,0.00062683
idle,7,45,0.00064515
idle,7,46,0.00066276
idle,7,47,0.00067821
idle,7,48,0.00069242
idle,7,49,0.00070533
idle,7,50,0.00071579
idle,7,51,0.0007238
idle,7,52,0.00072988
idle,7,53,0.00073366
idle,7,54,0.00073468
idle,7,55,0.00073381
idle,7,56,0.00073122
idle,7,57,0.00072774
idle,7,58,0.00072371
idle,7,59,0.0007192
idle,7,60,0.00071428
idle,7,61,0.00070989
idle,7,62,0.00070657
idle,7,63,0.00070548
idle,7,64,0.0007086
idle,7,65,0.00071667
idle,7,66,0.00073051
idle,7,67,0.00074979
idle,7,68,0.00077276
idle,7,69,0.0007981
idle,7,70,0.00082428
idle,7,71,0.00085195
idle,7,72,0.00087932
idle,7,73,0.00090499
idle,7,74,0.0009301
idle,7,75,0.00095412
idle,7,76,0.00097692
idle,7,77,0.00099829
idle,7,78,0.00101862
idle,7,79,0.0010382
idle,7,80,0.00105653
idle,7,81,0.00107369
idle,7,82,0.00108985
idle,7,83,0.00110489
idle,7,84,0.00111865
idle,7,85,0.00113138
idle,7,86,0.00114282
idle,7,87,0.00115323
idle,7,88,0.00116238
idle,7,89,0.0011705
idle,7,90,0.00117743
idle,7,91,0.00118302
idle,7,92,0.00118766
idle,7,93,0.00119125
idle,7,94,0.00119366
idle,7,95,0.00119462
idle,8,0,0.00041603
idle,8,1,0.00041504
idle,8,2,0.00041326
idle,8,3,0.0004106
idle,8,4,0.00040694
idle,8,5,0.00040229
idle,8,6,0.00039693
idle,8,7,0.00039087
idle,8,8,0.00038428
idle,8,9,0.00037723
idle,8,10,0.00037052
idle,8,11,0.00036514
idle,8,12,0.00036185
idle,8,13,0.00036213
idle,8,14,0.00036658
idle,8,15,0.00037483
idle,8,16,0.00038533
idle,8,17,0.00039701
idle,8,18,0.0004092
idle,8,19,0.00042065
idle,8,20,0.00043161
idle,8,21,0.00044188
idle,8,22,0.00045114
idle,8,23,0.0004596
idle,8,24,0.0004673
idle,8,25,0.00047419
idle,8,26,0.00048003
idle,8,27,0.00048493
idle,8,28,0.00048903
idle,8,29,0.00049221
idle,8,30,0.00049436
idle,8,31,0.00049571
idle,8,32,0.00049613
idle,8,33,0.00049589
idle,8,34,0.00049514
idle,8,35,0.00049433
idle,8,36,0.0004944
idle,8,37,0.00049636
idle,8,38,0.00050198
idle,8,39,0.00051305
idle,8,40,0.00052936
idle,8,41,0.00054995
idle,8,42,0.00057231
idle,8,43,0.00059568
idle,8,44,0.00061798
idle,8,45,0.00063852
idle,8,46,0.00065785
idle,8,47,0.00067486
idle,8,48,0.00069044
idle,8,49,0.00070389
idle,8,50,0.00071463
idle,8,51,0.00072263
idle,8,52,0.00072867
idle,8,53,0.00073205
idle,8,54,0.00073288
idle,8,55,0.00073158
idle,8,56,0.00072792
idle,8,57,0.00072309
idle,8,58,0.00071724
idle,8,59,0.00071031
idle,8,60,0.00070265
idle,8,61,0.0006948
idle,8,62,0.0006874
idle,8,63,0.00068215
idle,8,64,0.00068195
idle,8,65,0.00068884
idle,8,66,0.00070406
idle,8,67,0.00072639
idle,8,68,0.00075358
idle,8,69,0.00078326
idle,8,70,0.00081346
idle,8,71,0.00084362
idle,8,72,0.00087312
idle,8,73,0.00090135
idle,8,74,0.00092829
idle,8,75,0.00095357
idle,8,76,0.00097753
idle,8,77,0.00099963
idle,8,78,0.0010204
idle,8,79,0.00104069
idle,8,80,0.00105951
idle,8,81,0.00107676
idle,8,82,0.00109338
idle,8,83,0.00110862
idle,8,84,0.00112246
idle,8,85,0.0011353
idle,8,86,0.00114709
idle,8,87,0.00115738
idle,8,88,0.00116651
idle,8,89,0.00117464
idle,8,90,0.00118164
idle,8,91,0.0011873
idle,8,92,0.00119199
idle,8,93,0.00119539
idle,8,94,0.00119771
idle,8,95,0.00119872
idle,9,0,0.00041671
idle,9,1,0.00041572
idle,9,2,0.00041371
idle,9,3,0.00041069
idle,9,4,0.00040641
idle,9,5,0.00040103
idle,9,6,0.00039459
idle,9,7,0.00038708
idle,9,8,0.00037845
idle,9,9,0.00036885
idle,9,10,0.00035926
idle,9,11,0.00035049
idle,9,12,0.00034442
idle,9,13,0.0003433
idle,9,14,0.00034881
idle,9,15,0.00035985
idle,9,16,0.00037373
idle,9,17,0.00038841
idle,9,18,0.00040302
idle,9,19,0.00041654
idle,9,20,0.00042873
idle,9,21,0.00043993
idle,9,22,0.00044989
idle,9,23,0.00045893
idle,9,24,0.00046696
idle,9,25,0.00047396
idle,9,26,0.00047983
idle,9,27,0.00048457
idle,9,28,0.00048825
idle,9,29,0.00049082
idle,9,30,0.00049219
idle,9,31,0.00049243
idle,9,32,0.00049134
idle,9,33,0.00048909
idle,9,34,0.00048557
idle,9,35,0.00048112
idle,9,36,0.00047672
idle,9,37,0.00047438
idle,9,38,0.00047583
idle,9,39,0.00048448
idle,9,40,0.00050269
idle,9,41,0.0005272
idle,9,42,0.00055473
idle,9,43,0.00058245
idle,9,44,0.00060851
idle,9,45,0.00063218
idle,9,46,0.00065368
idle,9,47,0.00067223
idle,9,48,0.0006885
idle,9,49,0.00070224
idle,9,50,0.00071355
idle,9,51,0.00072193
idle,9,52,0.00072812
idle,9,53,0.00073148
idle,9,54,0.0007319
idle,9,55,0.00072984
idle,9,56,0.00072525
idle,9,57,0.00071901
idle,9,58,0.00071116
idle,9,59,0.00070156
idle,9,60,0.00069042
idle,9,61,0.00067785
idle,9,62,0.00066483
idle,9,63,0.00065367
idle,9,64,0.00064754
idle,9,65,0.00065189
idle,9,66,0.00067
idle,9,67,0.00069816
idle,9,68,0.00073129
idle,9,69,0.00076686
idle,9,70,0.00080204
idle,9,71,0.00083567
idle,9,72,0.00086782
idle,9,73,0.00089828
idle,9,74,0.00092683
idle,9,75,0.0009535
idle,9,76,0.00097853
idle,9,77,0.00100185
idle,9,78,0.0010233
idle,9,79,0.00104368
idle,9,80,0.00106292
idle,9,81,0.00108065
idle,9,82,0.00109754
idle,9,83,0.00111282
idle,9,84,0.00112693
idle,9,85,0.00113993
idle,9,86,0.00115168
idle,9,87,0.00116202
idle,9,88,0.0011713
idle,9,89,0.00117955
idle,9,90,0.00118634
idle,9,91,0.00119223
idle,9,92,0.0011969
idle,9,93,0.0012002
idle,9,94,0.00120245
idle,9,95,0.00120348
idle,10,0,0.00041816
idle,10,1,0.00041707
idle,10,2,0.00041476
idle,10,3,0.00041133
idle,10,4,0.00040663
idle,10,5,0.00040045
idle,10,6,0.00039288
idle,10,7,0.00038381
idle,10,8,0.00037291
idle,10,9,0.00036025
idle,10,10,0.00034652
idle,10,11,0.0003326
idle,10,12,0.00032067
idle,10,13,0.00031635
idle,10,14,0.00032573
idle,10,15,0.00034201
idle,10,16,0.00036104
idle,10,17,0.00037975
idle,10,18,0.00039728
idle,10,19,0.00041314
idle,10,20,0.00042675
idle,10,21,0.00043888
idle,10,22,0.00044952
idle,10,23,0.00045899
idle,10,24,0.00046734
idle,10,25,0.00047448
idle,10,26,0.0004803
idle,10,27,0.00048485
idle,10,28,0.00048821
idle,10,29,0.00049025
idle,10,30,0.00049089
idle,10,31,0.00049002
idle,10,32,0.00048742
idle,10,33,0.00048293
idle,10,34,0.00047622
idle,10,35,0.00046753
idle,10,36,0.00045769
idle,10,37,0.0004475
idle,10,38,0.00044114
idle,10,39,0.00044578
idle,10,40,0.0004682
idle,10,41,0.00050023
idle,10,42,0.00053548
idle,10,43,0.0005683
idle,10,44,0.00059911
idle,10,45,0.00062654
idle,10,46,0.00064986
idle,10,47,0.00066998
idle,10,48,0.00068748
idle,10,49,0.00070174
idle,10,50,0.00071338
idle,10,51,0.00072233
idle,10,52,0.00072846
idle,10,53,0.0007318
idle,10,54,0.00073171
idle,10,55,0.00072909
idle,10,56,0.00072346
idle,10,57,0.00071598
idle,10,58,0.00070612
idle,10,59,0.00069369
idle,10,60,0.00067856
idle,10,61,0.00066042
idle,10,62,0.00064002
idle,10,63,0.00061918
idle,10,64,0.00060285
idle,10,65,0.0006009
idle,10,66,0.00062427
idle,10,67,0.00066326
idle,10,68,0.00070703
idle,10,69,0.00075025
idle,10,70,0.00079133
idle,10,71,0.00082884
idle,10,72,0.00086367
idle,10,73,0.00089652
idle,10,74,0.00092665
idle,10,75,0.0009547
idle,10,76,0.00098089
idle,10,77,0.00100462
idle,10,78,0.00102644
idle,10,79,0.00104741
idle,10,80,0.001067
idle,10,81,0.00108537
idle,10,82,0.00110248
idle,10,83,0.00111787
idle,10,84,0.00113205
idle,10,85,0.00114502
idle,10,86,0.00115675
idle,10,87,0.00116728
idle,10,88,0.00117658
idle,10,89,0.00118471
idle,10,90,0.00119168
idle,10,91,0.00119785
idle,10,92,0.00120236
idle,10,93,0.00120558
idle,10,94,0.00120775
idle,10,95,0.00120883
idle,11,0,0.0004201
idle,11,1,0.00041904
idle,11,2,0.00041663
idle,11,3,0.00041283
idle,11,4,0.00040762
idle,11,5,0.00040096
idle,11,6,0.00039229
idle,11,7,0.00038177
idle,11,8,0.00036872
idle,11,9,0.00035254
idle,11,10,0.0003337
idle,11,11,0.00031127
idle,11,12,0.00028865
idle,11,13,0.00027612
idle,11,14,0.00029395
idle,11,15,0.00032089
idle,11,16,0.00034794
idle,11,17,0.00037201
idle,11,18,0.00039256
