inst_id,inst_name,module,cell_type,x_um,y_um,area_um2,cap_ff,is_seq,is_clk,is_macro
83,_579_,top,INV_X1,18.24,31.5,0.532,1.17,0,0,0
84,_580_,top,NOR2_X1,17.195,31.5,0.798,1.756,0,0,0
85,_581_,top,NOR2_X2,22.325,30.1,1.33,2.926,0,0,0
86,_582_,top,NAND2_X1,28.595,30.1,0.798,1.756,0,0,0
87,_583_,top,NAND2_X1,22.895,32.9,0.798,1.756,0,0,0
88,_584_,top,INV_X2,23.655,32.9,0.798,1.756,0,0,0
89,_585_,top,NOR2_X2,26.315,31.5,1.33,2.926,0,0,0
90,_586_,top,NOR2_X4,27.455,32.9,2.394,5.267,0,0,0
91,_587_,top,NAND2_X2,19.095,25.9,1.33,2.926,0,0,0
92,_588_,top,INV_X4,20.805,27.3,1.33,2.926,0,0,0
93,_589_,top,NOR2_X2,16.435,24.5,1.33,2.926,0,0,0
94,_590_,top,NOR2_X4,27.455,27.3,2.394,5.267,0,0,0
95,_591_,top,NAND2_X1,28.215,25.9,0.798,1.756,0,0,0
96,_592_,top,NOR2_X1,29.735,25.9,0.798,1.756,0,0,0
97,_593_,top,NAND2_X2,14.725,31.5,1.33,2.926,0,0,0
98,_594_,top,INV_X4,17.385,23.1,1.33,2.926,0,0,0
99,_595_,top,NOR2_X2,16.435,23.1,1.33,2.926,0,0,0
100,_596_,top,NOR2_X4,25.745,21.7,2.394,5.267,0,0,0
101,_597_,top,NAND2_X2,17.005,20.3,1.33,2.926,0,0,0
102,_598_,top,INV_X2,20.805,18.9,0.798,1.756,0,0,0
103,_599_,top,NOR2_X2,17.005,21.7,1.33,2.926,0,0,0
104,_600_,top,NOR2_X4,18.335,21.7,2.394,5.267,0,0,0
105,_601_,top,NAND2_X2,27.835,21.7,1.33,2.926,0,0,0
106,_602_,top,INV_X2,16.245,21.7,0.798,1.756,0,0,0
107,_603_,top,NAND2_X1,15.675,20.3,0.798,1.756,0,0,0
108,_604_,top,INV_X1,15.39,18.9,0.532,1.17,0,0,0
109,_605_,top,NAND2_X1,15.865,18.9,0.798,1.756,0,0,0
110,_606_,top,NAND2_X4,17.385,18.9,2.394,5.267,0,0,0
111,_607_,top,INV_X2,16.815,17.5,0.798,1.756,0,0,0
112,_608_,top,NAND2_X4,17.955,17.5,2.394,5.267,0,0,0
113,_609_,top,INV_X1,17.48,16.1,0.532,1.17,0,0,0
114,_610_,top,NAND2_X1,17.955,14.7,0.798,1.756,0,0,0
115,_611_,top,NAND2_X4,19.665,14.7,2.394,5.267,0,0,0
116,_612_,top,NAND2_X2,22.895,18.9,1.33,2.926,0,0,0
117,_613_,top,NOR2_X4,33.155,21.7,2.394,5.267,0,0,0
118,_614_,top,AND2_X1,30.21,23.1,1.064,2.341,0,0,0
119,_615_,top,NAND2_X1,27.835,23.1,0.798,1.756,0,0,0
120,_616_,top,INV_X1,23.37,23.1,0.532,1.17,0,0,0
121,_617_,top,OAI21_X2,24.225,23.1,1.862,4.096,0,0,0
122,_618_,top,NAND2_X1,15.105,20.3,0.798,1.756,0,0,0
123,_619_,top,NAND2_X1,17.005,16.1,0.798,1.756,0,0,0
124,_620_,top,NAND2_X1,18.145,20.3,0.798,1.756,0,0,0
125,_621_,top,NAND2_X1,14.345,18.9,0.798,1.756,0,0,0
126,_622_,top,NAND2_X1,13.965,17.5,0.798,1.756,0,0,0
127,_623_,top,OAI21_X2,29.355,24.5,1.862,4.096,0,0,0
128,_624_,top,NAND2_X1,30.685,25.9,0.798,1.756,0,0,0
129,_625_,top,OAI21_X1,19.19,28.7,1.064,2.341,0,0,0
130,_626_,top,INV_X1,28.12,31.5,0.532,1.17,0,0,0
131,_627_,top,OAI21_X1,27.36,31.5,1.064,2.341,0,0,0
132,_628_,top,INV_X1,27.93,28.7,0.532,1.17,0,0,0
133,_629_,top,INV_X1,28.31,28.7,0.532,1.17,0,0,0
134,_630_,top,AOI21_X1,28.88,28.7,1.064,2.341,0,0,0
135,_631_,top,NAND2_X1,29.165,25.9,0.798,1.756,0,0,0
136,_632_,top,INV_X1,28.69,25.9,0.532,1.17,0,0,0
137,_633_,top,NAND2_X1,26.695,24.5,0.798,1.756,0,0,0
138,_634_,top,NAND2_X2,19.475,32.9,1.33,2.926,0,0,0
139,_635_,top,INV_X4,20.425,32.9,1.33,2.926,0,0,0
140,_636_,top,NOR2_X2,19.095,31.5,1.33,2.926,0,0,0
141,_637_,top,NOR2_X4,21.755,32.9,2.394,5.267,0,0,0
142,_638_,top,INV_X1,27.17,25.9,0.532,1.17,0,0,0
143,_639_,top,NAND2_X1,27.645,25.9,0.798,1.756,0,0,0
144,_640_,top,NAND3_X1,28.31,24.5,1.064,2.341,0,0,0
145,_641_,top,NAND2_X1,31.065,27.3,0.798,1.756,0,0,0
146,_642_,top,NAND2_X1,19.285,20.3,0.798,1.756,0,0,0
147,_643_,top,INV_X1,17.67,20.3,0.532,1.17,0,0,0
148,_644_,top,NAND2_X1,21.375,24.5,0.798,1.756,0,0,0
149,_645_,top,NAND2_X4,19.665,18.9,2.394,5.267,0,0,0
150,_646_,top,NAND2_X1,24.225,20.3,0.798,1.756,0,0,0
151,_647_,top,NAND2_X1,18.525,16.1,0.798,1.756,0,0,0
152,_648_,top,NAND2_X1,21.375,16.1,0.798,1.756,0,0,0
153,_649_,top,OAI21_X1,22.8,21.7,1.064,2.341,0,0,0
154,_650_,top,NAND2_X2,24.415,30.1,1.33,2.926,0,0,0
155,_651_,top,NAND2_X4,26.505,23.1,2.394,5.267,0,0,0
156,_652_,top,NOR2_X2,23.085,28.7,1.33,2.926,0,0,0
157,_653_,top,NAND2_X1,26.315,27.3,0.798,1.756,0,0,0
158,_654_,top,INV_X1,21.85,24.5,0.532,1.17,0,0,0
159,_655_,top,OAI21_X4,19.475,24.5,3.458,7.608,0,0,0
160,_656_,top,NOR2_X2,22.135,28.7,1.33,2.926,0,0,0
161,_657_,top,INV_X1,23.56,30.1,0.532,1.17,0,0,0
162,_658_,top,OAI21_X1,21.47,30.1,1.064,2.341,0,0,0
163,_659_,top,INV_X1,20.9,28.7,0.532,1.17,0,0,0
164,_660_,top,NOR2_X1,22.135,27.3,0.798,1.756,0,0,0
165,_661_,top,NAND2_X1,22.705,27.3,0.798,1.756,0,0,0
166,_662_,top,INV_X1,21.66,27.3,0.532,1.17,0,0,0
167,_663_,top,INV_X1,25.08,20.3,0.532,1.17,0,0,0
168,_664_,top,NAND2_X4,25.745,16.1,2.394,5.267,0,0,0
169,_665_,top,INV_X4,24.605,17.5,1.33,2.926,0,0,0
170,_666_,top,NAND2_X1,25.365,17.5,0.798,1.756,0,0,0
171,_667_,top,INV_X2,26.885,21.7,0.798,1.756,0,0,0
172,_668_,top,AND2_X1,24.13,25.9,1.064,2.341,0,0,0
173,_669_,top,NAND2_X1,28.595,14.7,0.798,1.756,0,0,0
174,_670_,top,NAND2_X2,27.835,14.7,1.33,2.926,0,0,0
175,_671_,top,INV_X1,26.79,13.3,0.532,1.17,0,0,0
176,_672_,top,NOR2_X4,30.685,11.9,2.394,5.267,0,0,0
177,_673_,top,AOI21_X1,25.27,11.9,1.064,2.341,0,0,0
178,_674_,top,NAND3_X1,29.45,11.9,1.064,2.341,0,0,0
179,_675_,top,NAND2_X2,32.205,10.5,1.33,2.926,0,0,0
180,_676_,top,NAND2_X1,26.505,25.9,0.798,1.756,0,0,0
181,_677_,top,NAND2_X2,20.235,28.7,1.33,2.926,0,0,0
182,_678_,top,INV_X1,25.65,31.5,0.532,1.17,0,0,0
183,_679_,top,XNOR2_X2,22.99,31.5,2.66,5.852,0,0,0
184,_680_,top,NOR2_X2,29.355,23.1,1.33,2.926,0,0,0
185,_681_,top,NOR2_X2,30.875,17.5,1.33,2.926,0,0,0
186,_682_,top,AND2_X1,30.97,18.9,1.064,2.341,0,0,0
187,_683_,top,NAND2_X1,31.635,18.9,0.798,1.756,0,0,0
188,_684_,top,OAI21_X2,29.735,18.9,1.862,4.096,0,0,0
189,_685_,top,NAND2_X1,30.685,21.7,0.798,1.756,0,0,0
190,_686_,top,NOR2_X1,33.155,24.5,0.798,1.756,0,0,0
191,_687_,top,NOR2_X1,29.925,27.3,0.798,1.756,0,0,0
192,_688_,top,NAND2_X1,30.495,27.3,0.798,1.756,0,0,0
193,_689_,top,INV_X1,30.21,28.7,0.532,1.17,0,0,0
194,_690_,top,NAND2_X1,30.685,28.7,0.798,1.756,0,0,0
195,_691_,top,INV_X1,29.07,30.1,0.532,1.17,0,0,0
196,_692_,top,XNOR2_X1,29.83,30.1,1.596,3.511,0,0,0
197,_693_,top,AND2_X4,28.215,18.9,2.394,5.267,0,0,0
198,_694_,top,NOR2_X4,21.375,21.7,2.394,5.267,0,0,0
199,_695_,top,NAND2_X4,24.035,21.7,2.394,5.267,0,0,0
200,_696_,top,INV_X2,25.935,18.9,0.798,1.756,0,0,0
201,_697_,top,NOR2_X4,29.165,21.7,2.394,5.267,0,0,0
202,_698_,top,OAI21_X2,23.465,17.5,1.862,4.096,0,0,0
203,_699_,top,NAND2_X1,25.555,20.3,0.798,1.756,0,0,0
204,_700_,top,OAI21_X4,21.375,23.1,3.458,7.608,0,0,0
205,_701_,top,INV_X2,25.365,18.9,0.798,1.756,0,0,0
206,_702_,top,NAND2_X4,25.365,25.9,2.394,5.267,0,0,0
207,_703_,top,OAI21_X2,28.975,31.5,1.862,4.096,0,0,0
208,_704_,top,NOR2_X4,25.745,30.1,2.394,5.267,0,0,0
209,_705_,top,INV_X1,24.32,31.5,0.532,1.17,0,0,0
210,_706_,top,NAND2_X2,24.985,31.5,1.33,2.926,0,0,0
211,_707_,top,NAND2_X2,28.785,32.9,1.33,2.926,0,0,0
212,_708_,top,INV_X2,25.745,32.9,0.798,1.756,0,0,0
213,_709_,top,NAND2_X1,29.925,20.3,0.798,1.756,0,0,0
214,_710_,top,INV_X1,30.78,24.5,0.532,1.17,0,0,0
215,_711_,top,NAND2_X1,30.875,23.1,0.798,1.756,0,0,0
216,_712_,top,NAND2_X1,32.015,20.3,0.798,1.756,0,0,0
217,_713_,top,INV_X1,32.11,18.9,0.532,1.17,0,0,0
218,_714_,top,NOR2_X2,33.155,23.1,1.33,2.926,0,0,0
219,_715_,top,OAI21_X1,31.54,23.1,1.064,2.341,0,0,0
220,_716_,top,NOR2_X1,32.395,23.1,0.798,1.756,0,0,0
221,_717_,top,INV_X1,31.92,24.5,0.532,1.17,0,0,0
222,_718_,top,NAND2_X1,32.585,24.5,0.798,1.756,0,0,0
223,_719_,top,NAND2_X1,31.445,24.5,0.798,1.756,0,0,0
224,_720_,top,INV_X2,31.635,25.9,0.798,1.756,0,0,0
225,_721_,top,AOI21_X2,24.035,24.5,1.862,4.096,0,0,0
226,_722_,top,XNOR2_X1,25.27,24.5,1.596,3.511,0,0,0
227,_723_,top,NAND2_X1,28.215,3.5,0.798,1.756,0,0,0
228,_724_,top,NAND2_X1,28.785,3.5,0.798,1.756,0,0,0
229,_725_,top,NAND2_X1,29.355,3.5,0.798,1.756,0,0,0
230,_726_,top,NAND2_X1,30.495,7.7,0.798,1.756,0,0,0
231,_727_,top,NOR2_X1,31.255,14.7,0.798,1.756,0,0,0
232,_728_,top,NAND3_X1,32.49,16.1,1.064,2.341,0,0,0
233,_729_,top,NAND2_X1,32.395,17.5,0.798,1.756,0,0,0
234,_730_,top,INV_X1,32.11,21.7,0.532,1.17,0,0,0
235,_731_,top,NAND4_X1,32.775,20.3,1.33,2.926,0,0,0
236,_732_,top,NAND3_X1,33.63,20.3,1.064,2.341,0,0,0
237,_733_,top,NAND2_X1,20.235,21.7,0.798,1.756,0,0,0
238,_734_,top,NAND2_X1,31.445,20.3,0.798,1.756,0,0,0
239,_735_,top,NAND2_X1,32.585,18.9,0.798,1.756,0,0,0
240,_736_,top,NAND2_X4,27.265,20.3,2.394,5.267,0,0,0
241,_737_,top,INV_X1,22.61,16.1,0.532,1.17,0,0,0
242,_738_,top,NAND2_X4,20.995,17.5,2.394,5.267,0,0,0
243,_739_,top,XOR2_X2,24.225,18.9,2.394,5.267,0,0,0
244,_740_,top,XOR2_X2,26.885,17.5,2.394,5.267,0,0,0
245,_741_,top,XOR2_X2,30.115,13.3,2.394,5.267,0,0,0
246,_742_,top,NAND2_X4,20.995,31.5,2.394,5.267,0,0,0
247,_743_,top,NOR2_X4,25.175,27.3,2.394,5.267,0,0,0
248,_744_,top,AND2_X4,22.135,20.3,2.394,5.267,0,0,0
249,_745_,top,NAND2_X4,20.425,20.3,2.394,5.267,0,0,0
250,input14,top,BUF_X1,19.095,3.5,0.798,1.756,0,0,0
251,_747_,top,NAND2_X4,22.895,25.9,2.394,5.267,0,0,0
252,_748_,top,NOR2_X2,20.235,25.9,1.33,2.926,0,0,0
253,_749_,top,OAI21_X1,20.14,30.1,1.064,2.341,0,0,0
254,_750_,top,NOR2_X4,17.955,28.7,2.394,5.267,0,0,0
255,_751_,top,NAND2_X4,18.715,23.1,2.394,5.267,0,0,0
256,_752_,top,INV_X8,17.765,25.9,2.394,5.267,0,0,0
257,_753_,top,NAND3_X4,5.795,14.7,3.458,7.608,0,0,0
258,input13,top,BUF_X1,17.195,3.5,0.798,1.756,0,0,0
259,_755_,top,INV_X16,2.945,14.7,4.522,9.948,0,0,0
260,_756_,top,NAND2_X4,5.225,20.3,2.394,5.267,0,0,0
261,_757_,top,INV_X16,8.455,7.7,4.522,9.948,0,0,0
262,input12,top,BUF_X1,10.925,3.5,0.798,1.756,0,0,0
263,_759_,top,NAND2_X4,5.035,27.3,2.394,5.267,0,0,0
264,_760_,top,INV_X4,6.555,16.1,1.33,2.926,0,0,0
265,input11,top,BUF_X1,19.285,2.1,0.798,1.756,0,0,0
266,input10,top,BUF_X1,17.385,2.1,0.798,1.756,0,0,0
267,input9,top,BUF_X1,19.855,2.1,0.798,1.756,0,0,0
268,_764_,top,NAND3_X1,14.25,28.7,1.064,2.341,0,0,0
269,input8,top,BUF_X1,9.595,2.1,0.798,1.756,0,0,0
270,_766_,top,NAND2_X1,2.565,27.3,0.798,1.756,0,0,0
271,_767_,top,NAND3_X2,3.515,27.3,1.862,4.096,0,0,0
272,_768_,top,AND2_X1,8.17,28.7,1.064,2.341,0,0,0
273,_769_,top,AOI22_X2,3.515,28.7,2.394,5.267,0,0,0
274,_770_,top,NAND2_X4,3.325,30.1,2.394,5.267,0,0,0
275,_771_,top,NAND2_X2,4.655,30.1,1.33,2.926,0,0,0
276,_772_,top,NAND2_X4,9.025,31.5,2.394,5.267,0,0,0
277,_773_,top,NAND3_X1,12.35,28.7,1.064,2.341,0,0,0
278,input7,top,BUF_X1,1.615,20.3,0.798,1.756,0,0,0
279,_775_,top,NAND2_X1,10.735,31.5,0.798,1.756,0,0,0
280,_776_,top,NAND3_X2,9.215,28.7,1.862,4.096,0,0,0
281,_777_,top,NAND2_X4,11.305,25.9,2.394,5.267,0,0,0
282,_778_,top,NAND3_X1,12.73,27.3,1.064,2.341,0,0,0
283,_779_,top,NAND2_X1,11.875,31.5,0.798,1.756,0,0,0
284,_780_,top,NAND3_X2,11.685,27.3,1.862,4.096,0,0,0
285,_781_,top,NAND2_X4,9.025,24.5,2.394,5.267,0,0,0
286,_782_,top,NAND3_X1,11.78,24.5,1.064,2.341,0,0,0
287,_783_,top,NAND2_X1,11.305,31.5,0.798,1.756,0,0,0
288,_784_,top,NAND3_X2,10.545,24.5,1.862,4.096,0,0,0
289,_785_,top,NAND2_X4,8.645,16.1,2.394,5.267,0,0,0
290,_786_,top,NAND3_X1,11.97,21.7,1.064,2.341,0,0,0
291,_787_,top,NAND2_X1,2.755,18.9,0.798,1.756,0,0,0
292,_788_,top,NAND3_X2,9.215,18.9,1.862,4.096,0,0,0
293,_789_,top,NAND2_X1,3.515,16.1,0.798,1.756,0,0,0
294,_790_,top,OAI21_X1,3.61,18.9,1.064,2.341,0,0,0
295,_791_,top,NAND2_X4,2.945,17.5,2.394,5.267,0,0,0
296,_792_,top,INV_X1,3.61,23.1,0.532,1.17,0,0,0
297,_793_,top,OAI21_X2,4.465,17.5,1.862,4.096,0,0,0
298,_794_,top,NAND2_X4,10.925,13.3,2.394,5.267,0,0,0
299,_795_,top,NAND3_X1,12.54,16.1,1.064,2.341,0,0,0
300,_796_,top,NAND2_X1,4.085,16.1,0.798,1.756,0,0,0
301,_797_,top,NAND3_X2,12.445,17.5,1.862,4.096,0,0,0
302,_798_,top,NAND2_X4,14.535,10.5,2.394,5.267,0,0,0
303,_799_,top,NAND3_X1,17.1,11.9,1.064,2.341,0,0,0
304,_800_,top,NAND2_X1,14.725,3.5,0.798,1.756,0,0,0
305,_801_,top,NAND3_X2,14.725,11.9,1.862,4.096,0,0,0
306,_802_,top,NAND2_X4,12.825,10.5,2.394,5.267,0,0,0
307,_803_,top,NAND3_X1,15.96,4.9,1.064,2.341,0,0,0
308,_804_,top,NAND2_X1,9.785,3.5,0.798,1.756,0,0,0
309,_805_,top,NAND3_X2,10.355,10.5,1.862,4.096,0,0,0
310,_806_,top,NOR2_X1,15.675,7.7,0.798,1.756,0,0,0
311,_807_,top,AOI22_X2,14.535,7.7,2.394,5.267,0,0,0
312,_808_,top,NAND2_X2,11.115,7.7,1.33,2.926,0,0,0
313,_809_,top,NAND2_X1,12.065,13.3,0.798,1.756,0,0,0
314,_810_,top,NAND2_X1,11.875,7.7,0.798,1.756,0,0,0
315,_811_,top,OAI21_X1,10.07,4.9,1.064,2.341,0,0,0
316,_812_,top,NAND2_X1,7.885,4.9,0.798,1.756,0,0,0
317,_813_,top,INV_X1,10.07,9.1,0.532,1.17,0,0,0
318,_814_,top,OAI21_X1,5.13,6.3,1.064,2.341,0,0,0
319,_815_,top,NAND2_X4,14.345,6.3,2.394,5.267,0,0,0
320,_816_,top,NAND3_X1,14.82,9.1,1.064,2.341,0,0,0
321,_817_,top,NAND2_X1,14.155,3.5,0.798,1.756,0,0,0
322,_818_,top,NAND3_X2,14.915,4.9,1.862,4.096,0,0,0
323,_819_,top,NAND2_X2,16.435,3.5,1.33,2.926,0,0,0
324,_820_,top,NAND3_X1,15.58,3.5,1.064,2.341,0,0,0
325,_821_,top,NAND2_X1,11.495,3.5,0.798,1.756,0,0,0
326,_822_,top,NAND3_X2,12.445,3.5,1.862,4.096,0,0,0
327,_823_,top,INV_X1,5.51,3.5,0.532,1.17,0,0,0
328,_824_,top,NOR2_X1,5.985,3.5,0.798,1.756,0,0,0
329,_825_,top,AOI22_X2,2.945,4.9,2.394,5.267,0,0,0
330,_826_,top,NAND2_X2,10.355,2.1,1.33,2.926,0,0,0
331,_827_,top,NAND2_X1,4.085,4.9,0.798,1.756,0,0,0
332,_828_,top,NOR2_X4,5.225,16.1,2.394,5.267,0,0,0
333,_829_,top,INV_X1,14.63,16.1,0.532,1.17,0,0,0
334,_830_,top,NOR2_X1,10.165,28.7,0.798,1.756,0,0,0
335,_831_,top,INV_X1,6.84,11.9,0.532,1.17,0,0,0
336,_832_,top,NOR2_X2,7.695,11.9,1.33,2.926,0,0,0
337,input6,top,BUF_X1,2.375,25.9,0.798,1.756,0,0,0
338,_834_,top,NAND4_X1,6.745,23.1,1.33,2.926,0,0,0
339,_835_,top,INV_X1,8.55,17.5,0.532,1.17,0,0,0
340,input5,top,BUF_X1,1.995,27.3,0.798,1.756,0,0,0
341,_837_,top,OAI21_X1,2.47,23.1,1.064,2.341,0,0,0
342,_838_,top,NAND2_X1,1.805,25.9,0.798,1.756,0,0,0
343,_839_,top,INV_X1,6.08,24.5,0.532,1.17,0,0,0
344,_840_,top,AOI21_X4,10.545,17.5,3.458,7.608,0,0,0
345,input4,top,BUF_X1,10.165,31.5,0.798,1.756,0,0,0
346,_842_,top,NAND2_X2,15.295,28.7,1.33,2.926,0,0,0
347,_843_,top,AOI21_X2,9.785,27.3,1.862,4.096,0,0,0
348,_844_,top,NOR2_X1,14.725,30.1,0.798,1.756,0,0,0
349,_845_,top,NAND4_X1,5.795,25.9,1.33,2.926,0,0,0
350,_846_,top,OAI21_X1,4.56,24.5,1.064,2.341,0,0,0
351,_847_,top,NAND2_X1,4.655,25.9,0.798,1.756,0,0,0
352,_848_,top,INV_X1,7.98,27.3,0.532,1.17,0,0,0
353,_849_,top,NAND2_X2,19.285,30.1,1.33,2.926,0,0,0
354,_850_,top,AOI21_X2,15.675,30.1,1.862,4.096,0,0,0
355,_851_,top,NOR2_X1,13.395,30.1,0.798,1.756,0,0,0
356,_852_,top,NAND4_X1,8.075,25.9,1.33,2.926,0,0,0
357,_853_,top,OAI21_X1,5.32,24.5,1.064,2.341,0,0,0
358,_854_,top,NAND2_X1,7.315,25.9,0.798,1.756,0,0,0
359,_855_,top,INV_X1,8.36,30.1,0.532,1.17,0,0,0
360,_856_,top,NAND2_X1,15.485,31.5,0.798,1.756,0,0,0
361,_857_,top,AOI21_X1,13.3,31.5,1.064,2.341,0,0,0
362,_858_,top,NOR2_X1,14.915,27.3,0.798,1.756,0,0,0
363,_859_,top,NAND4_X1,7.695,24.5,1.33,2.926,0,0,0
364,_860_,top,OAI21_X1,3.8,25.9,1.064,2.341,0,0,0
365,_861_,top,NAND2_X1,6.555,25.9,0.798,1.756,0,0,0
366,_862_,top,INV_X1,8.74,25.9,0.532,1.17,0,0,0
367,_863_,top,NAND2_X1,17.195,24.5,0.798,1.756,0,0,0
368,_864_,top,AOI21_X1,15.77,25.9,1.064,2.341,0,0,0
369,_865_,top,NOR2_X1,12.635,24.5,0.798,1.756,0,0,0
